caso_id,cat,tomo,cambio,old_outcome,new_outcome,old_vp,new_vp,old_n_jueces,new_n_jueces,old_por_ello,new_por_ello,new_variante,new_firma_raw,new_jueces,new_idx,apertura_rel,ventana
347_p1891,A1,347,mejora_gano_firma,otro,hace_lugar,sin_firma,mixed,0,4,"En consecuencia, la conformación de los convoyes pueden mutar a  lo largo de un ","Por ello, habiendo dictaminado el señor Procurador Fiscal, se hace  lugar a la q",por_ello,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda (en disidencia)— Ricar,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,919,542,542-938
348_p813,A1,348,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,3,De conformidad con esa opinión el Tribunal declaró a fs. 20 su com­ petencia ori,"Por ello, se resuelve: Rechazar la demanda promovida por el Es­ tado Nacional – ",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Lorenzetti,257,125,125-271
348_p405,A1,348,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,3,"En consecuencia, las cuestiones propuestas han quedado ceñidas  al examen de las","Por ello, y habiendo dictaminado la señora Procuradora Fiscal,  se decide: Hacer",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Lorenzetti,450,87,87-463
348_p708,A3,348,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"Por ello, se resuelve: 1.- Rechazar la medida solicitada por la Aso­ ciación de ","Por ello, se resuelve: 1.- Rechazar la medida solicitada por la Aso­ ciación de ",por_ello,,,136,53,53-141
348_p1357,A1,348,mejora_gano_firma,otro,hace_lugar,sin_firma,disidencia,0,3,"Por ello, cualquier restricción a la libertad antes de la condena no  puede fund","Por ello, con el alcance indicado, se hace lugar a la queja, se  declara procede",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti (en disidencia)— Abel Guillermo Sanchez — Alejan,Rosatti | Rosenkrantz | Lorenzetti,769,203,203-783
348_p189,A1,348,mejora_gano_firma,otro,procedente,sin_firma,segun_su_voto,0,3,"Por ello, una ley en sentido formal, que no pone en ejercicio fa­ cultades legis","Por ello, habiendo dictaminado el señor Procurador Fiscal, se hace  lugar a la q",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti — Manuel José García—Mansilla (se,Rosatti | Rosenkrantz | Lorenzetti,1186,284,284-1203
348_p461,A1,348,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, alega que al haber cumplido con las obligaciones  a su cargo, y","Por ello, de conformidad con lo dictaminado por la señora Procura­ dora Fiscal S",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti. Parte actora: Estado Nacional — Ministerio de E,Rosatti | Rosenkrantz | Lorenzetti,456,79,79-472
348_p1104,A1,348,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,3,"de conformidad con la doctrina de este Tribunal, cuando la resolución  impugnada","Por ello, se hace lugar a la queja, se declara procedente el recurso  extraordin",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Lorenzetti,156,37,37-174
348_p983,A1,348,mejora_gano_firma,otro,originaria,sin_firma,segun_su_voto,0,3,"En consecuencia, ordenó: (i) el cese inmediato de los efectos de los  actos admi","Por ello, se resuelve: I. Hacer lugar parcialmente a la presente acción de ampar",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti (según su voto).,Rosatti | Rosenkrantz | Lorenzetti,1316,111,111-1346
348_p83,A1,348,mejora_gano_firma,otro,originaria,sin_firma,unanime,0,2,"En consecuencia, corresponde dejar sin efecto lo decidido por la  cámara en su A","Por ello, SE RESUELVE: 1°) Dejar sin efecto la Acordada n° 1/2025 de la Cámara N",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Manuel José García—Mansilla.,Rosatti | Rosenkrantz,210,,0-232
348_p841,A1,348,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,2,"En consecuencia, afirmó que las disposiciones normativas impug­ nadas no permiti",de conformidad con lo dispuesto por el artículo 21 del Código Proce­ sal Civil y,de_conformidad,Horacio Rosatti — Ricardo Luis Lorenzetti — Mario Osvaldo Boldú — Patricia Marcela Moltini — Mariano Llorens. Recursos e,Rosatti | Lorenzetti,1433,256,256-1464
348_p1435,A1,348,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,3,"En consecuencia, el crédito del actor debe ser liquidado y percibi­ do de confor","Por ello, oída la señora Procuradora Fiscal, por mayoría, se hace  parcialmente ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti — Rocío Alcalá — María Inés Catalano.,Rosatti | Rosenkrantz | Lorenzetti,470,191,191-516
348_p821,A1,348,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, el modo en que el recurrente Pastor y quienes lo  acompañaban i","Por ello, y habiendo dictaminado el señor Procurador Fiscal, se  hace lugar a la",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Lorenzetti,488,110,110-507
348_p419,A1,348,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,3,"Por ello, objeta que la demandada le exija el cobro de regalías por  un producto","Por ello, y de conformidad con lo dictaminado por la señora Procu­ radora Fiscal",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Lorenzetti,354,38,38-369
348_p611,A1,348,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,3,"Por todo ello, habiéndose concedido correctamente el remedio ex­ traordinario y ","Por ello, habiendo dictaminado el señor Procurador General de la  Nación interin",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti. Recurso extraordinario interpuesto por Justo Jo,Rosatti | Rosenkrantz | Lorenzetti,951,183,183-968
349_p166,A1,349,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,3,por ello implican una vulneración (explícita ni elíptica) de la Consti­ tución N,"Por ello, el Tribunal resuelve: I) Tener por desistido el recurso ex­ traordinar",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Lorenzetti,876,338,338-887
349_p34,A1,349,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,3,"por ello, la ausencia de un acuerdo genuino sobre los motivos que guían  la deci","Por ello, y de acuerdo con lo dictaminado por el señor Procu­ rador Fiscal, se h",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Lorenzetti,217,20,20-237
