caso_id_canonico,tomo,n_lineas,es_techo_corta,pe_idx_bl,pe_tier_bl,vp_bl,bl_outcome,pe_idx_b067,pe_tier_b067,vp_b067,tier3_fired,inicio_votos_indiv,inicio_busqueda,fin_busqueda_con_techo
331_p127,331,207,False,192,tier1_validado,unanime,procedente,192,tier1_validado,unanime,False,,118,207
331_p132,331,461,False,400,tier1_validado,disidencia,otro,400,tier1_validado,disidencia,False,411,393,411
331_p144,331,96,False,80,tier1_validado,unanime,hace_lugar,80,tier1_validado,unanime,False,,38,96
331_p147,331,632,False,614,tier1_validado,unanime,procedente,614,tier1_validado,unanime,False,,601,632
331_p162,331,812,False,578,tier1_validado,segun_su_voto,hace_lugar,578,tier1_validado,segun_su_voto,False,593,366,593
331_p183,331,418,False,398,tier1_validado,unanime,otro,398,tier1_validado,unanime,False,,185,418
331_p194,331,330,False,316,tier1_validado,unanime,otro,316,tier1_validado,unanime,False,,158,330
331_p202,331,317,False,190,tier1_validado,disidencia,originaria,190,tier1_validado,disidencia,False,207,128,207
331_p211,331,859,False,774,tier1_validado,unanime,otro,774,tier1_validado,unanime,False,,102,859
331_p232,331,251,False,236,tier1_validado,unanime,confirma,236,tier1_validado,unanime,False,,41,251
331_p238,331,63,False,52,tier1_validado,unanime,otro,52,tier1_validado,unanime,False,,19,63
331_p240,331,49,False,41,tier1_validado,unanime,otro,41,tier1_validado,unanime,False,,12,49
331_p241,331,350,False,320,tier1_validado,disidencia,otro,320,tier1_validado,disidencia,False,327,272,327
331_p250,331,457,False,429,tier1_validado,segun_su_voto,procedente,429,tier1_validado,segun_su_voto,False,436,416,436
331_p262,331,157,False,134,tier1_validado,disidencia,procedente,134,tier1_validado,disidencia,False,146,126,146
331_p266,331,579,False,301,tier1_validado,disidencia,desestima,301,tier1_validado,disidencia,False,308,287,308
331_p281,331,243,False,67,tier1_validado,disidencia,desestima,67,tier1_validado,disidencia,False,72,53,72
331_p287,331,213,False,126,tier1_validado,segun_su_voto,hace_lugar,126,tier1_validado,segun_su_voto,False,140,76,140
331_p293,331,229,False,175,tier1_validado,segun_su_voto,hace_lugar,175,tier1_validado,segun_su_voto,False,187,116,187
331_p299,331,125,False,108,tier1_validado,unanime,hace_lugar,108,tier1_validado,unanime,False,,99,125
331_p303,331,62,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,61,62
331_p310,331,425,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,275,425
331_p322,331,593,False,575,tier1_validado,unanime,otro,575,tier1_validado,unanime,False,,284,593
331_p337,331,592,False,577,tier1_validado,unanime,otro,577,tier1_validado,unanime,False,,280,592
331_p352,331,116,False,112,tier1_validado,unanime,otro,112,tier1_validado,unanime,False,,28,116
331_p355,331,54,False,30,tier1_validado,unanime,otro,30,tier1_validado,unanime,False,,10,54
331_p357,331,119,False,110,tier1_validado,unanime,competencia,110,tier1_validado,unanime,False,,107,119
331_p360,331,130,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,130,130
331_p364,331,152,False,144,tier1_validado,unanime,competencia,144,tier1_validado,unanime,False,,141,152
331_p368,331,131,False,4,tier1_validado,unanime,competencia,4,tier1_validado,unanime,False,,1,131
331_p371,331,67,False,56,tier1_validado,unanime,otro,56,tier1_validado,unanime,False,,12,67
331_p373,331,165,False,134,tier1_validado,disidencia,otro,134,tier1_validado,disidencia,False,146,124,146
331_p379,331,129,False,67,tier1_validado,disidencia,otro,67,tier1_validado,disidencia,False,79,57,79
331_p382,331,363,False,349,tier1_validado,unanime,otro,349,tier1_validado,unanime,False,,163,363
331_p391,331,355,False,328,tier1_validado,unanime,originaria,328,tier1_validado,unanime,False,,123,355
331_p400,331,400,False,384,tier1_validado,unanime,otro,384,tier1_validado,unanime,False,,186,400
331_p410,331,145,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,71,145
331_p415,331,136,False,101,tier1_validado,disidencia,otro,101,tier1_validado,disidencia,False,109,74,109
331_p419,331,109,False,92,tier1_validado,unanime,desestima,92,tier1_validado,unanime,False,,34,109
331_p422,331,36,False,29,tier1_validado,unanime,desestima,29,tier1_validado,unanime,False,,14,36
331_p423,331,220,False,104,tier1_validado,disidencia,hace_lugar,104,tier1_validado,disidencia,False,117,95,117
331_p430,331,83,False,66,tier1_validado,unanime,otro,66,tier1_validado,unanime,False,,15,83
331_p432,331,94,False,69,tier1_validado,unanime,otro,69,tier1_validado,unanime,False,,16,94
331_p434,331,68,False,63,tier1_validado,unanime,otro,63,tier1_validado,unanime,False,,0,68
331_p436,331,91,False,65,tier1_validado,unanime,otro,65,tier1_validado,unanime,False,,62,91
331_p439,331,214,False,204,tier1_validado,unanime,otro,204,tier1_validado,unanime,False,,153,214
331_p446,331,235,False,217,tier1_validado,unanime,procedente,217,tier1_validado,unanime,False,,152,235
331_p453,331,366,False,341,tier1_validado,disidencia,procedente,341,tier1_validado,disidencia,False,346,333,346
331_p462,331,154,False,100,tier1_validado,disidencia,revoca,100,tier1_validado,disidencia,False,123,75,123
331_p466,331,407,False,200,tier1_validado,disidencia,procedente,200,tier1_validado,disidencia,False,208,193,208
331_p477,331,366,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,363,366
331_p488,331,304,False,257,tier1_validado,mixed,hace_lugar,257,tier1_validado,mixed,False,270,247,270
331_p496,331,112,False,67,tier1_validado,segun_su_voto,hace_lugar,67,tier1_validado,segun_su_voto,False,75,53,75
331_p499,331,238,False,146,tier1_validado,segun_su_voto,otro,146,tier1_validado,segun_su_voto,False,154,132,154
331_p505,331,554,False,406,tier1_validado,disidencia,confirma,406,tier1_validado,disidencia,False,412,243,412
331_p519,331,242,False,222,tier1_validado,disidencia,procedente,222,tier1_validado,disidencia,False,232,210,232
331_p525,331,183,False,159,tier1_validado,disidencia,desestima,159,tier1_validado,disidencia,False,165,145,165
331_p530,331,224,False,92,tier1_validado,segun_su_voto,desestima,92,tier1_validado,segun_su_voto,False,7,75,224
331_p536,331,514,False,501,tier1_validado,unanime,confirma,501,tier1_validado,unanime,False,,281,514
331_p548,331,28,False,15,tier1_validado,unanime,confirma,15,tier1_validado,unanime,False,,0,28
331_p549,331,532,False,510,tier1_validado,unanime,confirma,510,tier1_validado,unanime,False,,478,532
331_p563,331,282,False,255,tier1_validado,segun_su_voto,desestima,255,tier1_validado,segun_su_voto,False,260,247,260
331_p570,331,528,False,374,tier1_validado,segun_su_voto,hace_lugar,374,tier1_validado,segun_su_voto,False,384,167,384
331_p583,331,120,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,119,120
331_p588,331,24,False,9,tier1_validado,disidencia,desestima,9,tier1_validado,disidencia,False,14,0,14
331_p592,331,210,False,186,tier1_validado,disidencia,hace_lugar,186,tier1_validado,disidencia,False,194,173,194
331_p597,331,109,False,94,tier1_validado,unanime,desestima,94,tier1_validado,unanime,False,9,48,109
331_p600,331,327,False,272,tier1_validado,segun_su_voto,hace_lugar,272,tier1_validado,segun_su_voto,False,,171,327
331_p608,331,524,False,436,tier1_validado,segun_su_voto,otro,436,tier1_validado,segun_su_voto,False,449,378,449
331_p622,331,377,False,187,tier1_validado,mixed,desestima,187,tier1_validado,mixed,False,196,178,196
331_p632,331,139,False,66,tier1_validado,mixed,hace_lugar,66,tier1_validado,mixed,False,74,23,74
331_p636,331,2518,False,555,tier1_validado,mixed,desestima,555,tier1_validado,mixed,False,565,546,565
331_p699,331,390,False,369,tier1_validado,unanime,otro,369,tier1_validado,unanime,False,,26,390
331_p710,331,331,False,243,tier1_validado,disidencia,otro,243,tier1_validado,disidencia,False,252,138,252
331_p718,331,678,False,635,tier1_validado,mixed,hace_lugar,635,tier1_validado,mixed,False,642,322,642
331_p735,331,347,False,333,tier1_validado,unanime,hace_lugar,333,tier1_validado,unanime,False,,319,347
331_p744,331,167,False,159,tier1_validado,unanime,competencia,159,tier1_validado,unanime,False,,156,167
331_p748,331,148,False,141,tier1_validado,unanime,competencia,141,tier1_validado,unanime,False,,138,148
331_p752,331,124,False,111,tier1_validado,unanime,competencia,111,tier1_validado,unanime,False,,108,124
331_p756,331,160,False,68,tier1_validado,disidencia,competencia,68,tier1_validado,disidencia,False,82,60,82
331_p760,331,183,False,169,tier1_validado,unanime,competencia,169,tier1_validado,unanime,False,,166,183
331_p765,331,440,False,129,tier1_validado,disidencia,procedente,129,tier1_validado,disidencia,False,138,119,138
331_p776,331,112,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,112,112
331_p781,331,307,False,297,tier1_validado,unanime,hace_lugar,297,tier1_validado,unanime,False,,259,307
331_p789,331,153,False,86,tier1_validado,disidencia,desestima,86,tier1_validado,disidencia,False,100,77,100
331_p793,331,437,False,425,tier1_validado,unanime,otro,425,tier1_validado,unanime,False,4,289,437
331_p804,331,171,False,144,tier1_validado,disidencia,procedente,144,tier1_validado,disidencia,False,152,134,152
331_p809,331,46,False,39,tier1_validado,unanime,otro,39,tier1_validado,unanime,False,,8,46
331_p810,331,351,False,200,tier1_validado,segun_su_voto,desestima,200,tier1_validado,segun_su_voto,False,209,65,209
331_p819,331,461,False,420,tier1_validado,mixed,hace_lugar,420,tier1_validado,mixed,False,430,223,430
331_p831,331,457,False,322,tier1_validado,mixed,hace_lugar,322,tier1_validado,mixed,False,5,312,457
331_p843,331,138,False,102,tier1_validado,unanime,procedente,102,tier1_validado,unanime,False,,58,138
331_p846,331,184,False,171,tier1_validado,unanime,otro,171,tier1_validado,unanime,False,,28,184
331_p851,331,108,False,96,tier1_validado,unanime,competencia,96,tier1_validado,unanime,False,,93,108
331_p854,331,85,False,58,tier1_validado,unanime,competencia,58,tier1_validado,unanime,False,,55,85
331_p856,331,355,False,50,tier1_validado,unanime,otro,50,tier1_validado,unanime,False,336,47,336
331_p866,331,587,False,558,tier1_validado,unanime,otro,558,tier1_validado,unanime,False,567,334,567
331_p881,331,197,False,175,tier1_validado,unanime,otro,175,tier1_validado,unanime,False,,23,197
331_p886,331,610,False,318,tier1_validado,mixed,desestima,318,tier1_validado,mixed,False,324,305,324
331_p901,331,578,False,212,tier1_validado,mixed,confirma,212,tier1_validado,mixed,False,227,108,227
331_p916,331,267,False,246,tier1_validado,unanime,procedente,246,tier1_validado,unanime,False,,230,267
331_p923,331,112,False,52,tier1_validado,segun_su_voto,procedente,52,tier1_validado,segun_su_voto,False,62,38,62
331_p926,331,282,False,240,tier1_validado,disidencia,revoca,240,tier1_validado,disidencia,False,267,150,267
331_p933,331,316,False,301,tier1_validado,unanime,hace_lugar,301,tier1_validado,unanime,False,,287,316
331_p941,331,910,False,723,tier1_validado,segun_su_voto,procedente,723,tier1_validado,segun_su_voto,False,731,711,731
331_p964,331,358,False,337,tier1_validado,unanime,hace_lugar,337,tier1_validado,unanime,False,,329,358
331_p973,331,183,False,126,tier1_validado,disidencia,hace_lugar,126,tier1_validado,disidencia,False,139,110,139
331_p978,331,425,False,404,tier1_validado,segun_su_voto,desestima,404,tier1_validado,segun_su_voto,False,409,395,409
331_p989,331,191,False,171,tier1_validado,unanime,hace_lugar,171,tier1_validado,unanime,False,,162,191
331_p994,331,392,False,316,tier1_validado,disidencia,otro,316,tier1_validado,disidencia,False,333,80,333
331_p1004,331,93,False,81,tier1_validado,unanime,competencia,81,tier1_validado,unanime,False,,78,93
331_p1007,331,368,False,93,tier1_validado,unanime,otro,93,tier1_validado,unanime,False,,15,368
331_p1013,331,207,True,,,sin_firma,sin_dispositivo,,,sin_firma,True,166,199,207
331_p1024,331,146,False,120,tier1_validado,unanime,procedente,120,tier1_validado,unanime,False,,29,146
331_p1028,331,308,False,285,tier1_validado,segun_su_voto,otro,285,tier1_validado,segun_su_voto,False,,229,308
331_p1036,331,148,False,134,tier1_validado,unanime,confirma,134,tier1_validado,unanime,False,,100,148
331_p1040,331,1827,False,753,tier1_validado,mixed,revoca,753,tier1_validado,mixed,False,788,202,788
331_p1085,331,198,False,167,tier1_validado,disidencia,otro,167,tier1_validado,disidencia,False,174,157,174
331_p1090,331,335,False,304,tier1_validado,disidencia,hace_lugar,304,tier1_validado,disidencia,False,313,196,313
331_p1099,331,207,False,127,tier1_validado,mixed,otro,127,tier1_validado,mixed,False,142,118,142
331_p1105,331,127,False,100,tier1_validado,unanime,procedente,100,tier1_validado,unanime,False,,41,127
331_p1108,331,313,False,281,tier1_validado,segun_su_voto,desestima,281,tier1_validado,segun_su_voto,False,296,275,296
331_p1116,331,131,False,116,tier1_validado,unanime,otro,116,tier1_validado,unanime,False,,25,131
331_p1120,331,134,False,94,tier1_validado,unanime,revoca,94,tier1_validado,unanime,False,,84,134
331_p1123,331,1944,False,859,tier1_validado,segun_su_voto,revoca,859,tier1_validado,segun_su_voto,False,871,267,871
331_p1171,331,200,False,185,tier1_validado,unanime,procedente,185,tier1_validado,unanime,False,,24,200
331_p1176,331,70,False,29,tier1_validado,segun_su_voto,desestima,29,tier1_validado,segun_su_voto,False,42,11,42
331_p1178,331,281,False,262,tier1_validado,unanime,procedente,262,tier1_validado,unanime,False,,141,281
331_p1186,331,152,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,152,152
331_p1199,331,521,False,471,tier1_validado,segun_su_voto,otro,471,tier1_validado,segun_su_voto,False,485,56,485
331_p1212,331,128,False,100,tier1_validado,unanime,revoca,100,tier1_validado,unanime,False,,17,128
331_p1215,331,355,False,329,tier1_validado,disidencia,hace_lugar,329,tier1_validado,disidencia,False,337,164,337
331_p1224,331,104,False,90,tier1_validado,unanime,competencia,90,tier1_validado,unanime,False,,87,104
331_p1227,331,145,False,128,tier1_validado,unanime,otro,128,tier1_validado,unanime,False,,125,145
331_p1231,331,92,False,78,tier1_validado,unanime,competencia,78,tier1_validado,unanime,False,,75,92
331_p1234,331,350,False,332,tier1_validado,unanime,otro,332,tier1_validado,unanime,False,,85,350
331_p1243,331,486,False,460,tier1_validado,unanime,originaria,460,tier1_validado,unanime,False,,208,486
331_p1255,331,278,False,262,tier1_validado,unanime,procedente,262,tier1_validado,unanime,False,,200,278
331_p1262,331,787,False,775,tier1_validado,unanime,otro,775,tier1_validado,unanime,False,,315,787
331_p1282,331,83,False,70,tier1_validado,unanime,otro,70,tier1_validado,unanime,False,,8,83
331_p1284,331,82,False,63,tier1_validado,unanime,otro,63,tier1_validado,unanime,False,,18,82
331_p1287,331,250,False,123,tier1_validado,disidencia,desestima,123,tier1_validado,disidencia,False,130,114,130
331_p1293,331,329,False,148,tier1_validado,disidencia,desestima,148,tier1_validado,disidencia,False,158,139,158
331_p1302,331,313,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,110,313
331_p1312,331,684,False,643,tier1_validado,unanime,otro,643,tier1_validado,unanime,False,,293,684
331_p1329,331,109,False,95,tier1_validado,unanime,otro,95,tier1_validado,unanime,False,,40,109
331_p1332,331,152,False,81,tier1_validado,mixed,competencia,81,tier1_validado,mixed,False,89,60,89
331_p1336,331,324,False,309,tier1_validado,unanime,otro,309,tier1_validado,unanime,False,,98,324
331_p1344,331,325,False,312,tier1_validado,unanime,otro,312,tier1_validado,unanime,False,,229,325
331_p1352,331,457,False,397,tier1_validado,disidencia,otro,397,tier1_validado,disidencia,False,411,317,411
331_p1364,331,148,False,138,tier1_validado,unanime,otro,138,tier1_validado,unanime,False,,37,148
331_p1369,331,184,False,164,tier1_validado,unanime,procedente,164,tier1_validado,unanime,False,,155,184
331_p1382,331,190,False,175,tier1_validado,unanime,hace_lugar,175,tier1_validado,unanime,False,,166,190
331_p1387,331,388,False,333,tier1_validado,disidencia,hace_lugar,333,tier1_validado,disidencia,False,344,313,344
331_p1397,331,30,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,23,30
331_p1399,331,132,False,117,tier1_validado,unanime,hace_lugar,117,tier1_validado,unanime,False,,21,132
331_p1403,331,260,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,260,260
331_p1412,331,564,False,502,tier1_validado,disidencia,otro,502,tier1_validado,disidencia,False,510,306,510
331_p1427,331,95,False,80,tier1_validado,unanime,otro,80,tier1_validado,unanime,False,,73,95
331_p1429,331,113,False,75,tier1_validado,unanime,abstracto,75,tier1_validado,unanime,False,,22,113
331_p1432,331,47,False,32,tier1_validado,unanime,desestima,32,tier1_validado,unanime,False,,0,47
331_p1434,331,282,False,270,tier1_validado,unanime,confirma,270,tier1_validado,unanime,False,,48,282
331_p1441,331,297,False,249,tier1_validado,unanime,otro,249,tier1_validado,unanime,False,263,238,263
331_p1449,331,229,False,211,tier1_validado,unanime,procedente,211,tier1_validado,unanime,False,,203,229
331_p1455,331,541,False,305,tier1_validado,disidencia,desestima,305,tier1_validado,disidencia,False,315,296,315
331_p1468,331,16,False,8,tier1_validado,unanime,procedente,8,tier1_validado,unanime,False,,0,16
331_p1478,331,139,False,129,tier1_validado,unanime,otro,129,tier1_validado,unanime,False,,84,139
331_p1481,331,180,False,168,tier1_validado,unanime,procedente,168,tier1_validado,unanime,False,,154,180
331_p1486,331,73,False,63,tier1_validado,unanime,competencia,63,tier1_validado,unanime,False,,60,73
331_p1488,331,279,False,241,tier1_validado,segun_su_voto,otro,241,tier1_validado,segun_su_voto,False,250,203,250
