caso_id,tomo,span,parser_firma,parser_outcome,parser_dictamen,zonif_clasif,zonif_firma,zonif_disp,zonif_cuerpo,zonif_dictamen,concuerda_firma,concuerda_disp,concuerda_dictamen,n_sumario,n_dictamen,n_cuerpo,n_dispositivo,n_firma,n_voto,n_epilogo,n_header,n_intersticio
330_p506,330,358,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,12,11,5,1,6,27,295
330_p516,330,57,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,13,0,23,6,2,0,5,6,1
330_p518,330,43,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,5,0,26,1,2,0,4,3,1
330_p519,330,27,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,8,0,11,2,2,0,0,3,0
330_p520,330,117,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,18,51,7,17,2,0,8,12,1
330_p524,330,194,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,44,70,13,32,11,1,6,16,0
330_p529,330,45,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,15,0,18,5,2,0,0,3,1
330_p530,330,465,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,6,0,353,56,7,0,5,36,1
330_p542,330,196,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,29,113,5,21,2,0,9,15,1
330_p547,330,65,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,38,6,2,0,2,6,10
330_p549,330,238,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,42,162,5,3,7,0,0,18,0
330_p555,330,295,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,194,4,3,0,0,21,72
330_p563,330,1737,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,200,0,790,291,24,3,294,132,2
330_p607,330,124,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,83,16,3,2,0,0,10,9
330_p610,330,311,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,69,143,6,7,9,0,46,24,6
330_p618,330,47,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,8,0,27,2,2,0,3,3,1
330_p619,330,125,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,21,0,80,3,3,0,4,12,1
330_p623,330,77,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,9,44,2,9,2,0,4,6,0
330_p625,330,99,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,16,55,2,10,3,0,2,9,1
330_p628,330,105,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,22,58,2,6,6,0,0,9,1
330_p631,330,97,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,12,65,2,7,3,0,0,6,1
330_p633,330,70,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,11,40,2,6,3,0,0,6,1
330_p635,330,92,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,10,36,2,29,4,0,0,9,1
330_p638,330,73,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,14,37,2,10,2,0,0,6,1
330_p640,330,53,segun_su_voto,abstracto,False,fallo_completo,True,True,True,False,True,True,True,0,0,27,6,10,2,0,6,1
330_p642,330,1800,mixed,otro,True,fallo_completo,True,True,True,True,True,True,True,73,45,979,128,234,5,202,130,3
330_p685,330,245,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,42,77,12,17,13,2,58,21,2
330_p692,330,78,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,8,48,7,2,2,0,4,6,0
330_p694,330,288,disidencia,procedente,False,fallo_completo,True,True,True,False,True,True,True,39,0,27,11,177,0,8,24,1
330_p702,330,68,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,14,0,24,5,7,2,9,6,0
330_p704,330,317,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,50,7,58,19,8,3,143,27,1
330_p713,330,158,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,26,78,13,12,5,1,9,12,1
330_p717,330,313,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,62,30,12,172,7,1,3,24,1
330_p725,330,734,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,120,73,141,12,13,2,317,54,1
330_p743,330,70,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,21,31,5,2,3,0,0,6,1
330_p745,330,72,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,19,33,2,6,3,0,0,6,2
330_p747,330,24,sin_firma,sin_dispositivo,False,fallo_sin_dispositivo,False,False,True,False,True,True,True,6,0,13,0,0,0,0,3,1
330_p748,330,1230,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,93,29,927,40,20,1,26,90,3
330_p778,330,103,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,15,0,62,3,7,0,5,7,3
330_p780,330,176,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,11,56,69,19,2,0,1,15,2
330_p785,330,156,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,28,92,5,13,2,0,2,12,1
330_p789,330,344,disidencia,competencia,True,fallo_completo,True,True,True,True,True,True,True,20,231,46,7,5,1,4,27,2
330_p798,330,90,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,14,47,2,10,5,0,0,9,2
330_p801,330,100,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,21,53,2,13,2,0,0,6,2
330_p803,330,121,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,20,74,2,6,5,0,0,12,1
330_p807,330,99,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,9,22,2,42,5,0,7,9,2
330_p810,330,56,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,9,25,2,11,3,0,0,3,2
330_p811,330,154,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,34,18,2,78,5,0,0,15,1
330_p816,330,90,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,12,55,2,11,2,0,0,6,1
330_p818,330,119,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,18,0,84,4,2,0,0,9,1
330_p822,330,159,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,18,98,13,5,3,0,7,12,2
330_p826,330,122,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,27,0,77,2,2,0,3,9,1
330_p829,330,181,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,28,75,11,9,9,2,14,16,16
330_p834,330,865,mixed,desestima,True,fallo_completo,True,True,True,True,True,True,True,174,140,348,20,20,3,95,64,0
330_p855,330,3488,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,317,13,785,502,25,2,1577,256,10
330_p940,330,302,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,21,47,18,96,15,1,78,24,1
330_p948,330,68,unanime,mal_concedido,False,fallo_completo,True,True,True,False,True,True,True,0,0,48,2,3,0,9,6,0
330_p950,330,377,segun_su_voto,otro,False,fallo_completo,True,True,True,False,True,True,True,39,0,176,48,78,4,0,30,1
330_p960,330,125,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,16,36,36,12,6,1,6,9,2
330_p963,330,288,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,19,175,27,12,9,2,17,22,4
330_p971,330,1507,mixed,confirma,True,fallo_completo,True,True,True,True,True,True,True,139,712,461,39,22,3,17,112,1
330_p1008,330,174,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,39,79,10,12,6,1,10,15,1
330_p1013,330,96,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,7,57,8,2,2,0,8,9,2
330_p1016,330,368,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,31,46,14,26,58,1,162,28,1
330_p1025,330,32,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,4,0,19,2,2,0,0,3,1
330_p1026,330,288,mixed,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,55,21,81,26,11,3,66,24,0
330_p1034,330,35,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,6,0,14,2,2,0,6,3,1
330_p1035,330,34,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,6,0,11,5,2,0,5,3,1
330_p1036,330,246,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,67,137,8,6,2,0,4,21,0
330_p1043,330,32,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,3,0,9,5,3,0,7,3,1
330_p1044,330,189,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,22,22,14,16,6,1,90,16,1
330_p1049,330,223,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,43,118,9,27,6,0,0,18,1
330_p1055,330,192,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,34,26,12,10,7,1,86,15,0
330_p1060,330,216,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,20,40,66,12,8,1,49,18,1
330_p1066,330,246,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,42,89,13,12,6,1,63,18,1
330_p1072,330,147,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,32,0,67,13,10,2,9,12,1
330_p1076,330,263,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,41,167,12,6,8,1,5,21,1
330_p1083,330,185,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,36,74,12,17,15,2,12,15,1
330_p1088,330,217,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,7,169,8,3,2,0,7,18,2
330_p1094,330,30,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,15,2,2,0,5,3,3
330_p1095,330,207,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,31,97,29,16,7,1,9,16,0
330_p1100,330,97,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,22,52,5,3,2,0,2,9,1
330_p1103,330,270,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,32,112,41,24,4,0,34,21,1
330_p1110,330,141,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,26,0,84,2,14,0,0,12,2
330_p1114,330,894,mixed,otro,True,fallo_completo,True,True,True,True,True,True,True,235,143,263,23,20,4,132,64,9
330_p1135,330,913,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,120,75,509,126,10,2,0,69,1
330_p1158,330,349,disidencia,originaria,False,fallo_completo,True,True,True,False,True,True,True,57,0,122,20,16,1,101,27,4
330_p1167,330,87,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,17,52,2,6,2,0,0,6,1
330_p1169,330,109,unanime,nulidad,True,fallo_completo,True,True,True,True,True,True,True,20,63,2,11,2,0,0,9,1
330_p1172,330,86,unanime,sin_dispositivo,True,fallo_sin_dispositivo,True,False,True,True,True,True,True,25,38,10,0,2,0,0,9,1
330_p1175,330,139,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,11,82,2,26,4,0,0,12,1
330_p1179,330,66,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,9,25,2,19,2,0,0,7,1
330_p1181,330,91,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,10,41,2,25,2,0,3,6,1
330_p1183,330,104,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,17,59,2,13,2,0,0,9,1
330_p1186,330,74,unanime,competencia,False,fallo_completo,True,True,True,False,True,True,True,0,0,2,7,3,0,0,6,55
330_p1189,330,70,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,5,42,2,11,2,0,0,6,1
330_p1191,330,161,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,36,46,16,26,13,2,7,13,0
330_p1195,330,388,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,61,262,11,7,6,1,9,30,0
330_p1205,330,330,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,8,270,6,4,3,0,10,27,1
330_p1214,330,155,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,13,67,29,16,8,1,7,12,1
330_p1218,330,85,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,10,40,7,15,2,0,0,9,1
330_p1221,330,39,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,9,0,15,3,2,0,4,3,2
330_p1222,330,217,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,40,88,22,35,2,0,10,18,1
330_p1228,330,231,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,48,121,14,15,6,1,6,18,1
330_p1234,330,66,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,12,0,22,12,7,1,4,6,1
330_p1236,330,206,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,26,117,13,20,7,1,0,16,5
330_p1241,330,161,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,27,80,13,4,5,1,8,15,7
330_p1246,330,105,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,8,7,3,0,4,9,73
330_p1250,330,280,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,48,108,74,4,5,1,17,21,1
330_p1257,330,130,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,14,76,9,8,3,0,6,12,1
330_p1261,330,404,disidencia,originaria,True,fallo_completo,True,True,True,True,True,True,True,78,42,222,19,8,0,1,30,3
330_p1271,330,190,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,38,124,5,3,3,0,0,15,1
330_p1276,330,105,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,24,0,33,30,3,0,4,9,1
330_p1279,330,269,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,63,0,174,3,2,0,4,21,1
330_p1286,330,119,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,13,86,2,6,2,0,0,9,0
330_p1289,330,86,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,11,39,4,12,5,0,0,7,6
330_p1291,330,344,unanime,abstracto,True,fallo_completo,True,True,True,True,True,True,True,17,236,55,3,3,0,0,27,2
330_p1300,330,111,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,21,62,3,12,2,0,0,9,1
330_p1303,330,66,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,6,33,2,16,2,0,0,6,0
330_p1305,330,49,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,6,18,2,11,4,0,0,6,1
330_p1307,330,87,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,17,32,2,26,2,0,0,6,1
330_p1309,330,7779,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,3825,0,107,39,2038,48,1684,36,1
330_p1325,330,286,unanime,confirma,False,fallo_completo,True,True,True,False,True,True,True,30,0,219,2,9,0,3,21,1
330_p1332,330,170,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,25,0,71,6,8,1,46,12,0
330_p1336,330,521,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,139,0,256,11,23,2,46,42,1
330_p1350,330,251,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,40,71,27,14,6,1,71,19,1
330_p1356,330,387,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,80,219,27,10,10,2,6,30,2
330_p1366,330,88,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,17,0,45,6,3,0,6,9,1
330_p1369,330,235,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,25,52,98,12,13,3,12,18,1
330_p1375,330,51,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,7,0,27,6,3,0,0,6,1
330_p1377,330,246,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,26,77,106,2,3,0,12,18,1
330_p1383,330,216,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,28,85,70,5,3,0,6,18,0
330_p1389,330,155,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,35,77,7,11,4,0,7,12,1
330_p1393,330,195,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,138,0,11,12,2,0,8,16,7
330_p1398,330,162,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,27,21,11,14,7,1,67,12,1
330_p1402,330,97,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,9,47,7,14,2,0,7,9,1
330_p1405,330,41,unanime,mal_concedido,False,fallo_completo,True,True,True,False,True,True,True,0,0,24,2,2,0,7,6,0
330_p1407,330,409,disidencia,revoca,True,fallo_completo,True,True,True,True,True,True,True,64,46,85,25,6,1,149,30,2
330_p1417,330,205,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,38,17,9,94,3,0,13,16,14
330_p1422,330,197,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,38,115,8,10,2,0,7,15,1
330_p1427,330,320,mixed,procedente,True,fallo_completo,True,True,True,True,True,True,True,16,92,148,6,11,2,16,27,1
330_p1436,330,449,unanime,confirma,True,fallo_completo,True,True,True,True,True,True,True,29,86,223,42,30,0,4,33,1
330_p1447,330,129,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,30,67,14,3,2,0,0,12,0
330_p1451,330,255,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,55,154,6,12,2,0,7,18,0
330_p1457,330,287,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,60,134,12,19,6,2,28,24,1
330_p1465,330,132,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,24,20,15,12,6,1,40,12,1
330_p1469,330,190,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,26,35,82,13,5,1,10,15,2
330_p1474,330,159,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,16,81,23,14,2,0,10,12,0
330_p1478,330,510,mixed,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,72,94,196,80,16,3,8,39,1
330_p1491,330,202,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,42,43,11,74,7,1,5,18,0
330_p1497,330,203,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,22,19,13,6,7,1,115,18,1
330_p1503,330,172,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,35,95,9,11,3,0,5,12,1
330_p1507,330,255,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,25,113,11,21,55,0,7,21,1
330_p1514,330,57,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,1,0,6,6,7,1,27,6,3
330_p1516,330,284,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,85,0,122,8,14,1,31,21,1
330_p1523,330,45,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,11,0,16,2,2,0,6,6,1
330_p1525,330,43,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,8,0,16,6,2,0,5,3,2
330_p1526,330,60,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,8,0,31,4,3,0,5,6,2
330_p1528,330,56,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,8,0,36,4,3,0,0,3,1
330_p1529,330,156,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,30,65,13,15,9,1,6,15,1
330_p1534,330,222,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,28,4,15,9,6,1,139,18,1
330_p1540,330,189,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,6,125,14,16,5,1,5,15,1
330_p1545,330,199,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,26,88,37,12,6,1,13,15,0
330_p1550,330,559,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,69,158,115,21,19,2,131,42,1
330_p1564,330,87,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,13,27,13,13,7,3,0,9,1
330_p1567,330,192,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,19,90,35,10,8,1,12,15,1
